student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,hobbies_flat,devices_type,devices_brand,devices_year,skills_soft,skills_tech.python,skills_tech.excel,skills_tech.sql,family_siblings,family_income.father,family_income.mother,address_city,address_district,address_postal_code
545,John Lynn,22,Unknown,,+1-119-191-9979,Port Susanfort,Incorrect email format,2014-01-19 00:39:00,Python,80,pending,4.5,excellent,163.0,2021-05-03 06:19:39,UZ 100562 Tashkent Hernandezchester,"whose, go",laptop,Dell,2015.0,"['team', 'however']",1.0,5.0,2.0,0.0,637.0,1423.0,Tashkent,Hernandezchester,100562
545,John Lynn,22,Unknown,,+1-119-191-9979,Port Susanfort,Incorrect email format,2014-01-19 00:39:00,Python,80,pending,4.5,excellent,163.0,2021-05-03 06:19:39,UZ 100562 Tashkent Hernandezchester,"whose, go",phone,Apple,2022.0,"['friend', 'gas']",4.0,4.0,1.0,1.0,613.0,385.0,Tashkent,Hernandezchester,100562
546,Amber Small,20,Unknown,87,Unknown,Georgeborough,Incorrect email format,1970-02-05 00:00:00,Python,100,inactive,2.0,good,56.0,2018-10-28 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,"['fast', 'major']",1.0,2.0,4.0,1.0,602.0,585.0,,,
547,Jesse Stafford,,Male,57,Unknown,Kleinchester,Incorrect email format,1998-04-17 07:10:00,Other,100,pending,,excellent,246.0,1999-06-18 14:24:24,"Apartment 17, Port Danielville district, Tashkent, UZ, 100121","any, those",laptop,Dell,2024.0,,,,,,,,Tashkent,Port Danielville,100121
547,Jesse Stafford,,Male,57,Unknown,Kleinchester,Incorrect email format,1998-04-17 07:10:00,Other,100,pending,,excellent,246.0,1999-06-18 14:24:24,"Apartment 17, Port Danielville district, Tashkent, UZ, 100121","any, those",phone,Samsung,2023.0,"['including', 'girl']",2.0,1.0,2.0,0.0,1335.0,616.0,Tashkent,Port Danielville,100121
548,Donna Lewis MD,19,Male,66,Unknown,Jensenton,Incorrect email format,1999-12-11 00:00:00,Python,100,active,2.0,excellent,124.0,1997-01-15 00:00:00,"05309 Mullins Centers Suite 435, Dorothytown","mother, before",laptop,HP,2022.0,,,,,,,,Dorothytown,,
548,Donna Lewis MD,19,Male,66,Unknown,Jensenton,Incorrect email format,1999-12-11 00:00:00,Python,100,active,2.0,excellent,124.0,1997-01-15 00:00:00,"05309 Mullins Centers Suite 435, Dorothytown","mother, before",phone,Xiaomi,2021.0,"['among', 'fear']",3.0,3.0,2.0,4.0,547.0,1382.0,Dorothytown,,
549,Shannon Kelly,19,Female,90,+1-550-229-2180,South Brittanyfurt,alison82@hotmail.com,2023-01-05 20:17:13,Data science,100,active,,excellent,94.0,1999-09-05 00:00:00,"Dillonton 30-kv, dom 35, Tashkent",,,,,,,,,,,,Tashkent,Dillonton,
550,Ashley Reyes,21,Female,58,Unknown,West Hayleystad,Incorrect email format,2020-05-26 00:00:00,Data science,69,active,,average,140.0,1982-03-20 06:07:00,"BROKEN,ADDRESS,DATA,,,","first, cost",laptop,Lenovo,2016.0,"['will', 'success']",3.0,2.0,4.0,2.0,1159.0,697.0,,,
550,Ashley Reyes,21,Female,58,Unknown,West Hayleystad,Incorrect email format,2020-05-26 00:00:00,Data science,69,active,,average,140.0,1982-03-20 06:07:00,"BROKEN,ADDRESS,DATA,,,","first, cost",phone,Apple,2019.0,,,,,,,,,,
551,Christopher Mclaughlin,20,Female,90,+1-914-928-8819,South Jennifer,moralesmargaret@hotmail.com,2004-01-07 00:00:00,Python,100,pending,3.7,excellent,121.0,1970-03-04 00:00:00,"New Shawnmouth 19-kv, dom 14, Tashkent","listen, trial",laptop,HP,2019.0,"['family', 'religious']",3.0,1.0,1.0,4.0,251.0,353.0,Tashkent,New Shawnmouth,
551,Christopher Mclaughlin,20,Female,90,+1-914-928-8819,South Jennifer,moralesmargaret@hotmail.com,2004-01-07 00:00:00,Python,100,pending,3.7,excellent,121.0,1970-03-04 00:00:00,"New Shawnmouth 19-kv, dom 14, Tashkent","listen, trial",phone,Samsung,2020.0,"['base', 'with']",3.0,4.0,2.0,4.0,1165.0,653.0,Tashkent,New Shawnmouth,
552,Judith Cortez,20,Female,84,+1-877-564-6510,Port Stephanie,Incorrect email format,1987-01-21 00:00:00,Python,,active,2.0,excellent,213.0,2022-04-27 18:47:11,UZ 100501 Tashkent North Elizabeth,"total, have",laptop,Dell,2019.0,"['bring', 'customer']",3.0,4.0,4.0,0.0,1484.0,846.0,Tashkent,North Elizabeth,100501
552,Judith Cortez,20,Female,84,+1-877-564-6510,Port Stephanie,Incorrect email format,1987-01-21 00:00:00,Python,,active,2.0,excellent,213.0,2022-04-27 18:47:11,UZ 100501 Tashkent North Elizabeth,"total, have",phone,Samsung,2022.0,"['forward', 'capital']",3.0,2.0,4.0,3.0,1428.0,1036.0,Tashkent,North Elizabeth,100501
553,Unknown,20,Female,,Unknown,West Emma,douglasbecker@yahoo.com,1979-07-16 09:07:25,Data science,100,pending,4.5,good,55.0,1994-08-22 00:00:00,"Vincentfurt 18-kv, dom 27, Tashkent","thought, key",laptop,Lenovo,2022.0,,,,,,,,Tashkent,Vincentfurt,
553,Unknown,20,Female,,Unknown,West Emma,douglasbecker@yahoo.com,1979-07-16 09:07:25,Data science,100,pending,4.5,good,55.0,1994-08-22 00:00:00,"Vincentfurt 18-kv, dom 27, Tashkent","thought, key",phone,Samsung,2020.0,,,,,,,,Tashkent,Vincentfurt,
554,Michael James,,Female,66,+1-033-551-4589,Andreborough,victoria57@hotmail.com,1996-11-23 00:00:00,Python,,inactive,4.5,excellent,53.0,1987-06-01 00:00:00,"BROKEN,ADDRESS,DATA,,,",,,,,,,,,,,,,,
555,Cynthia Merritt,19,Unknown,50,+1-676-237-6666,Lake Sydney,Incorrect email format,2021-08-05 05:06:48,Other,,pending,,excellent,120.0,2006-06-25 19:23:33,"BROKEN,ADDRESS,DATA,,,","here, out",laptop,Dell,2022.0,"['particular', 'avoid']",1.0,4.0,3.0,1.0,951.0,1067.0,,,
555,Cynthia Merritt,19,Unknown,50,+1-676-237-6666,Lake Sydney,Incorrect email format,2021-08-05 05:06:48,Other,,pending,,excellent,120.0,2006-06-25 19:23:33,"BROKEN,ADDRESS,DATA,,,","here, out",phone,Samsung,2019.0,"['friend', 'court']",3.0,4.0,5.0,5.0,1344.0,730.0,,,
556,Unknown,18,Female,,Unknown,Lake Cindy,Incorrect email format,2020-10-29 11:02:52,Data science,,inactive,0.0,excellent,300.0,2022-01-17 14:31:55,"BROKEN,ADDRESS,DATA,,,","than, character",laptop,Lenovo,2022.0,,,,,,,,,,
556,Unknown,18,Female,,Unknown,Lake Cindy,Incorrect email format,2020-10-29 11:02:52,Data science,,inactive,0.0,excellent,300.0,2022-01-17 14:31:55,"BROKEN,ADDRESS,DATA,,,","than, character",phone,Xiaomi,2019.0,,,,,,,,,,
557,Lori Thompson,20,Female,90,+1-337-457-2290,New Jonathon,Incorrect email format,2023-05-11 15:54:46,Other,,inactive,3.7,excellent,248.0,1987-04-29 00:00:00,"549 Cain Extensions, Jamesmouth",,,,,"['out', 'player']",3.0,3.0,2.0,3.0,658.0,918.0,Jamesmouth,,
558,David Smith,21,Unknown,,Unknown,West Morganberg,Incorrect email format,2021-12-19 21:28:14,Data science,100,active,3.7,,92.0,1979-03-06 09:50:32,"BROKEN,ADDRESS,DATA,,,","number, similar",laptop,Lenovo,2021.0,,,,,,,,,,
558,David Smith,21,Unknown,,Unknown,West Morganberg,Incorrect email format,2021-12-19 21:28:14,Data science,100,active,3.7,,92.0,1979-03-06 09:50:32,"BROKEN,ADDRESS,DATA,,,","number, similar",phone,Xiaomi,2019.0,"['back', 'pick']",5.0,3.0,1.0,5.0,1202.0,568.0,,,
559,Erin Thomas,20,Female,87,Unknown,Farmerborough,Incorrect email format,2021-11-15 00:00:00,Python,100,pending,,excellent,280.0,2016-09-16 11:22:00,"BROKEN,ADDRESS,DATA,,,",,,,,"['game', 'lead']",1.0,3.0,5.0,3.0,693.0,1475.0,,,
560,Stephanie Foley,20,Female,52,+1-953-838-7256,Allisonside,Incorrect email format,1971-12-07 00:03:57,Other,100,inactive,,good,295.0,2022-05-15 06:38:00,"Apartment 41, Port Joshuaport district, Tashkent, UZ, 100930",,,,,,,,,,,,Tashkent,Port Joshuaport,100930
561,Shannon Henderson,20,Male,,Unknown,Danielside,Incorrect email format,1998-03-11 00:00:00,Data science,98,inactive,0.0,excellent,232.0,1976-03-25 19:41:00,UZ 100576 Tashkent Port Kimberlyport,"newspaper, soon",laptop,Dell,2021.0,,,,,,,,Tashkent,Port Kimberlyport,100576
561,Shannon Henderson,20,Male,,Unknown,Danielside,Incorrect email format,1998-03-11 00:00:00,Data science,98,inactive,0.0,excellent,232.0,1976-03-25 19:41:00,UZ 100576 Tashkent Port Kimberlyport,"newspaper, soon",phone,Apple,2024.0,,,,,,,,Tashkent,Port Kimberlyport,100576
562,Unknown,18,Male,90,+1-591-058-3931,South Alexanderport,angela86@jones.info,2001-11-09 00:00:00,Python,100,active,3.7,excellent,156.0,1990-03-20 17:14:55,"Apartment 24, North Maryview district, Tashkent, UZ, 100415",,,,,"['stage', 'go']",3.0,2.0,3.0,5.0,601.0,409.0,Tashkent,North Maryview,100415
563,Unknown,20,Female,58,+1-284-182-1269,Sarahhaven,rclark@williams-duran.com,2006-10-14 00:00:00,Data science,63,inactive,4.5,excellent,67.0,1999-01-29 00:00:00,"3151 Laura Ridge Suite 752, Port Eric","hear, party",laptop,HP,2024.0,"['land', 'moment']",1.0,1.0,1.0,0.0,1014.0,616.0,Port Eric,,
563,Unknown,20,Female,58,+1-284-182-1269,Sarahhaven,rclark@williams-duran.com,2006-10-14 00:00:00,Data science,63,inactive,4.5,excellent,67.0,1999-01-29 00:00:00,"3151 Laura Ridge Suite 752, Port Eric","hear, party",phone,Apple,2022.0,,,,,,,,Port Eric,,
564,Bryan Boyd,19,Female,72,+1-787-372-7406,New Johnton,sharon79@davis.org,1994-09-20 03:30:00,Data science,,pending,,good,187.0,1972-07-15 00:00:00,UZ 100126 Tashkent Turnerhaven,"ball, some",laptop,Dell,2019.0,"['save', 'debate']",5.0,4.0,3.0,1.0,840.0,649.0,Tashkent,Turnerhaven,100126
564,Bryan Boyd,19,Female,72,+1-787-372-7406,New Johnton,sharon79@davis.org,1994-09-20 03:30:00,Data science,,pending,,good,187.0,1972-07-15 00:00:00,UZ 100126 Tashkent Turnerhaven,"ball, some",phone,Xiaomi,2018.0,"['per', 'short']",5.0,1.0,4.0,2.0,361.0,1225.0,Tashkent,Turnerhaven,100126
565,John Osborn,21,Female,96,+1-771-430-4946,Port Tamara,Incorrect email format,1992-06-13 10:18:00,Python,100,pending,3.7,,115.0,1983-07-23 10:43:00,"Barnettbury 23-kv, dom 27, Tashkent",,,,,"['tell', 'PM']",4.0,1.0,3.0,4.0,1442.0,906.0,Tashkent,Barnettbury,
566,Anna Clark,20,Male,,+1-818-614-3345,Sanchezton,Incorrect email format,1981-01-13 00:00:00,Data science,100,inactive,2.0,,52.0,1979-01-02 07:04:00,"8770 Danielle Trail Suite 654, South Taylor",,,,,,,,,,,,South Taylor,,
567,Ashley Jacobs,20,Female,70,+1-315-587-4008,Manntown,Incorrect email format,1970-09-14 00:00:00,Data science,78,active,3.45,average,244.0,2013-12-09 00:00:00,"Apartment 42, New Catherineport district, Tashkent, UZ, 100081","admit, new",laptop,HP,2015.0,,,,,,,,Tashkent,New Catherineport,100081
567,Ashley Jacobs,20,Female,70,+1-315-587-4008,Manntown,Incorrect email format,1970-09-14 00:00:00,Data science,78,active,3.45,average,244.0,2013-12-09 00:00:00,"Apartment 42, New Catherineport district, Tashkent, UZ, 100081","admit, new",phone,Xiaomi,2023.0,"['truth', 'mention']",1.0,2.0,5.0,1.0,735.0,721.0,Tashkent,New Catherineport,100081
568,Unknown,19,Male,92,+1-661-451-4948,Bethside,Incorrect email format,1996-09-01 07:48:34,Data science,,active,3.7,good,196.0,2023-06-02 00:00:00,UZ 100443 Tashkent South Matthew,"most, a",laptop,Lenovo,2016.0,"['cold', 'concern']",1.0,1.0,2.0,4.0,1251.0,692.0,Tashkent,South Matthew,100443
568,Unknown,19,Male,92,+1-661-451-4948,Bethside,Incorrect email format,1996-09-01 07:48:34,Data science,,active,3.7,good,196.0,2023-06-02 00:00:00,UZ 100443 Tashkent South Matthew,"most, a",phone,Samsung,2022.0,"['sea', 'according']",2.0,4.0,3.0,4.0,1125.0,1023.0,Tashkent,South Matthew,100443
569,Unknown,22,Female,77,+1-759-318-9602,Johnborough,Incorrect email format,2003-04-21 00:00:00,Data science,100,inactive,0.0,excellent,300.0,2020-09-30 00:00:00,UZ 100187 Tashkent Garciaberg,"coach, air",laptop,Dell,2018.0,"['hold', 'media']",4.0,4.0,3.0,2.0,1219.0,1321.0,Tashkent,Garciaberg,100187
569,Unknown,22,Female,77,+1-759-318-9602,Johnborough,Incorrect email format,2003-04-21 00:00:00,Data science,100,inactive,0.0,excellent,300.0,2020-09-30 00:00:00,UZ 100187 Tashkent Garciaberg,"coach, air",phone,Xiaomi,2024.0,,,,,,,,Tashkent,Garciaberg,100187
570,Haley Johnson,,Male,74,+1-937-580-0127,Goodwintown,Incorrect email format,2023-06-12 23:49:26,Data science,,active,4.5,excellent,282.0,2012-08-23 05:42:00,UZ 100802 Tashkent East Andrewstad,"simple, play",laptop,Dell,2018.0,"['mother', 'together']",5.0,2.0,4.0,1.0,486.0,1299.0,Tashkent,East Andrewstad,100802
570,Haley Johnson,,Male,74,+1-937-580-0127,Goodwintown,Incorrect email format,2023-06-12 23:49:26,Data science,,active,4.5,excellent,282.0,2012-08-23 05:42:00,UZ 100802 Tashkent East Andrewstad,"simple, play",phone,Apple,2018.0,"['successful', 'would']",5.0,2.0,3.0,2.0,1332.0,1235.0,Tashkent,East Andrewstad,100802
571,Amanda Gonzalez,21,Unknown,,Unknown,West Jefferyside,xle@moore-maxwell.info,2019-12-26 10:26:00,Data science,100,pending,3.66,excellent,192.0,2001-01-30 00:00:00,"Apartment 35, South Jeanettefurt district, Tashkent, UZ, 100371",,,,,,,,,,,,Tashkent,South Jeanettefurt,100371
572,Ryan Simmons,22,Male,93,+1-456-713-5387,Jocelynton,Incorrect email format,2011-01-13 19:27:46,Data science,100,inactive,,good,103.0,1992-09-26 21:37:30,"Apartment 7, South Scott district, Tashkent, UZ, 100855","true, everything",laptop,Dell,2020.0,,,,,,,,Tashkent,South Scott,100855
572,Ryan Simmons,22,Male,93,+1-456-713-5387,Jocelynton,Incorrect email format,2011-01-13 19:27:46,Data science,100,inactive,,good,103.0,1992-09-26 21:37:30,"Apartment 7, South Scott district, Tashkent, UZ, 100855","true, everything",phone,Apple,2021.0,"['information', 'rich']",3.0,2.0,5.0,2.0,1212.0,216.0,Tashkent,South Scott,100855
573,David Adams,20,Female,79,+1-825-412-0539,South Juan,garciajennifer@luna-kent.info,1996-11-27 00:00:00,Python,100,active,3.7,excellent,177.0,2014-07-10 19:50:13,UZ 100593 Tashkent Loganmouth,,,,,"['action', 'whole']",5.0,4.0,3.0,4.0,433.0,1049.0,Tashkent,Loganmouth,100593
574,Unknown,21,Female,,+1-644-867-5819,South Nicole,Incorrect email format,1985-06-21 11:08:00,Data science,100,active,0.0,excellent,171.0,2009-01-16 00:00:00,"11917 Michael Creek, Hessborough",,,,,,,,,,,,Hessborough,,
575,Unknown,20,Male,87,+1-761-695-5562,North Emilyfurt,Incorrect email format,2017-07-20 00:00:00,Data science,100,inactive,3.7,,169.0,1987-05-10 00:00:00,UZ 100298 Tashkent Wattsberg,,,,,,,,,,,,Tashkent,Wattsberg,100298
576,Unknown,20,Female,90,+1-371-294-7206,Port Matthew,lwright@yahoo.com,2001-06-21 09:58:18,Python,100,pending,,average,147.0,2024-10-27 23:24:25,"Apartment 42, Port Carlos district, Tashkent, UZ, 100983","front, deal",laptop,Lenovo,2023.0,,,,,,,,Tashkent,Port Carlos,100983
576,Unknown,20,Female,90,+1-371-294-7206,Port Matthew,lwright@yahoo.com,2001-06-21 09:58:18,Python,100,pending,,average,147.0,2024-10-27 23:24:25,"Apartment 42, Port Carlos district, Tashkent, UZ, 100983","front, deal",phone,Xiaomi,2018.0,,,,,,,,Tashkent,Port Carlos,100983
577,Unknown,18,Female,91,+1-897-949-3503,Adrienneside,Incorrect email format,2017-03-17 01:02:00,Python,,pending,2.0,average,88.0,2011-08-20 00:00:00,"BROKEN,ADDRESS,DATA,,,","recognize, mention",laptop,HP,2020.0,"['data', 'eye']",3.0,2.0,5.0,2.0,1215.0,1077.0,,,
577,Unknown,18,Female,91,+1-897-949-3503,Adrienneside,Incorrect email format,2017-03-17 01:02:00,Python,,pending,2.0,average,88.0,2011-08-20 00:00:00,"BROKEN,ADDRESS,DATA,,,","recognize, mention",phone,Xiaomi,2020.0,,,,,,,,,,
578,Michael Williams,20,Unknown,80,+1-540-460-9543,Coleview,Incorrect email format,1986-08-13 00:00:00,Data science,89,pending,,good,182.0,1995-07-26 07:41:20,"BROKEN,ADDRESS,DATA,,,","southern, teach",laptop,HP,2022.0,"['accept', 'gun']",3.0,4.0,5.0,1.0,1260.0,398.0,,,
578,Michael Williams,20,Unknown,80,+1-540-460-9543,Coleview,Incorrect email format,1986-08-13 00:00:00,Data science,89,pending,,good,182.0,1995-07-26 07:41:20,"BROKEN,ADDRESS,DATA,,,","southern, teach",phone,Apple,2020.0,,,,,,,,,,
579,Unknown,22,Male,60,Unknown,South Kevinland,hollybarnes@ortiz-rodriguez.com,1980-02-11 00:00:00,Python,76,active,3.7,excellent,167.0,2022-07-28 05:42:16,"66803 Barrett Lodge Suite 303, Amandaside",,,,,"['of', 'hand']",3.0,4.0,5.0,5.0,807.0,714.0,Amandaside,,
580,Christopher Sanchez,21,Unknown,,+1-276-237-4873,New Erik,kathryn31@price.biz,2011-09-08 00:00:00,Data science,100,pending,2.0,good,169.0,1975-01-25 00:00:00,"51394 Benjamin Green, Durantown","herself, debate",laptop,HP,2023.0,"['memory', 'top']",4.0,4.0,3.0,1.0,1430.0,1235.0,Durantown,,
580,Christopher Sanchez,21,Unknown,,+1-276-237-4873,New Erik,kathryn31@price.biz,2011-09-08 00:00:00,Data science,100,pending,2.0,good,169.0,1975-01-25 00:00:00,"51394 Benjamin Green, Durantown","herself, debate",phone,Xiaomi,2024.0,"['bag', 'serve']",5.0,4.0,2.0,0.0,1174.0,1077.0,Durantown,,
581,Kathleen Lambert,20,Male,99,+1-214-099-9687,Port Kelly,nrose@wright-brewer.biz,2016-07-24 11:45:00,Data science,65,inactive,,good,165.0,2011-01-05 18:22:00,UZ 100644 Tashkent Lake Robertland,,,,,"['stock', 'fight']",1.0,4.0,1.0,4.0,1008.0,320.0,Tashkent,Lake Robertland,100644
582,Traci Guerra,18,Female,,+1-672-328-2849,Ashleyville,Incorrect email format,1982-11-04 20:35:16,Data science,100,pending,1.19,,254.0,1999-12-06 00:00:00,"0398 Zoe Walk Suite 987, New Aaron","something, sea",laptop,HP,2018.0,,,,,,,,New Aaron,,
582,Traci Guerra,18,Female,,+1-672-328-2849,Ashleyville,Incorrect email format,1982-11-04 20:35:16,Data science,100,pending,1.19,,254.0,1999-12-06 00:00:00,"0398 Zoe Walk Suite 987, New Aaron","something, sea",phone,Apple,2019.0,,,,,,,,New Aaron,,
583,Unknown,22,Male,,+1-159-565-8998,Thompsonhaven,Incorrect email format,2022-12-12 06:42:31,Data science,100,active,0.0,good,283.0,2018-07-29 00:00:00,UZ 100081 Tashkent Crawfordport,,,,,,,,,,,,Tashkent,Crawfordport,100081
584,Sheila Bell,20,Female,,+1-762-565-4761,Robertville,Incorrect email format,1971-01-28 00:00:00,Data science,,active,3.7,,127.0,2016-07-24 08:38:00,"683 Timothy Harbor, Mooreland","we, husband",laptop,Lenovo,2022.0,,,,,,,,Mooreland,,
584,Sheila Bell,20,Female,,+1-762-565-4761,Robertville,Incorrect email format,1971-01-28 00:00:00,Data science,,active,3.7,,127.0,2016-07-24 08:38:00,"683 Timothy Harbor, Mooreland","we, husband",phone,Xiaomi,2023.0,"['reason', 'speech']",1.0,5.0,5.0,4.0,1439.0,1112.0,Mooreland,,
585,Unknown,19,Female,90,Unknown,East Joshua,Incorrect email format,2021-07-12 00:25:59,Data science,82,active,,,187.0,1984-06-09 14:32:00,"9561 Corey Coves Suite 845, Lucasview",,,,,,,,,,,,Lucasview,,
586,Kevin Thomas,18,Female,,+1-222-993-3148,Glasstown,Incorrect email format,2013-06-13 00:00:00,Data science,100,inactive,0.0,excellent,91.0,2022-02-22 12:51:27,"Rochachester 7-kv, dom 22, Tashkent",,,,,,,,,,,,Tashkent,Rochachester,
587,Dr. Brandon Berry,20,Female,,+1-153-238-9492,New Carmenmouth,Incorrect email format,1995-01-17 00:00:00,Data science,100,pending,,average,219.0,1991-06-13 11:17:00,"Apartment 2, Port Yvonnefort district, Tashkent, UZ, 100944",,,,,"['need', 'station']",5.0,4.0,5.0,3.0,1062.0,338.0,Tashkent,Port Yvonnefort,100944
588,Crystal Olsen,22,Female,99,Unknown,Joshuahaven,Incorrect email format,2017-02-11 00:00:00,Python,79,active,2.9,,71.0,2022-04-28 23:29:45,"North Christineberg 8-kv, dom 22, Tashkent","popular, statement",laptop,Dell,2023.0,,,,,,,,Tashkent,North Christineberg,
588,Crystal Olsen,22,Female,99,Unknown,Joshuahaven,Incorrect email format,2017-02-11 00:00:00,Python,79,active,2.9,,71.0,2022-04-28 23:29:45,"North Christineberg 8-kv, dom 22, Tashkent","popular, statement",phone,Apple,2021.0,"['project', 'cell']",1.0,2.0,2.0,4.0,1361.0,488.0,Tashkent,North Christineberg,
589,Joseph Wilson,22,Male,,Unknown,Monroeview,michaeljones@moon-foster.com,1972-03-09 00:00:00,Python,100,active,,excellent,265.0,2021-12-18 22:57:13,"9406 Black Common, Boltonmouth","song, range",laptop,HP,2022.0,"['simply', 'fire']",5.0,4.0,2.0,4.0,724.0,659.0,Boltonmouth,,
589,Joseph Wilson,22,Male,,Unknown,Monroeview,michaeljones@moon-foster.com,1972-03-09 00:00:00,Python,100,active,,excellent,265.0,2021-12-18 22:57:13,"9406 Black Common, Boltonmouth","song, range",phone,Apple,2018.0,"['organization', 'finish']",5.0,1.0,2.0,4.0,1485.0,1227.0,Boltonmouth,,
590,Unknown,20,Male,,+1-654-435-0045,South Michaelhaven,Incorrect email format,1973-03-17 09:24:01,Data science,88,pending,4.5,excellent,194.0,1991-02-20 00:00:00,"6542 Kristin Bridge Apt. 211, West Jessicaland","security, such",laptop,HP,2022.0,,,,,,,,West Jessicaland,,
590,Unknown,20,Male,,+1-654-435-0045,South Michaelhaven,Incorrect email format,1973-03-17 09:24:01,Data science,88,pending,4.5,excellent,194.0,1991-02-20 00:00:00,"6542 Kristin Bridge Apt. 211, West Jessicaland","security, such",phone,Xiaomi,2023.0,"['let', 'watch']",3.0,5.0,5.0,4.0,532.0,848.0,West Jessicaland,,
591,Dean Moore,18,Female,63,+1-960-706-7569,Perryland,hsmith@nelson-bryant.com,1976-06-11 00:00:00,Data science,100,pending,2.0,excellent,289.0,1986-10-31 00:00:00,"Apartment 18, South Garyport district, Tashkent, UZ, 100844","positive, could",laptop,HP,2022.0,,,,,,,,Tashkent,South Garyport,100844
591,Dean Moore,18,Female,63,+1-960-706-7569,Perryland,hsmith@nelson-bryant.com,1976-06-11 00:00:00,Data science,100,pending,2.0,excellent,289.0,1986-10-31 00:00:00,"Apartment 18, South Garyport district, Tashkent, UZ, 100844","positive, could",phone,Apple,2022.0,"['trade', 'score']",4.0,3.0,1.0,3.0,1475.0,1225.0,Tashkent,South Garyport,100844
592,Unknown,18,Unknown,90,+1-652-322-1481,Colestad,sonyajackson@gmail.com,2003-07-19 06:09:17,Python,,active,,average,204.0,2017-11-16 00:00:00,"Richardview 27-kv, dom 45, Tashkent","owner, response",laptop,Dell,2018.0,,,,,,,,Tashkent,Richardview,
592,Unknown,18,Unknown,90,+1-652-322-1481,Colestad,sonyajackson@gmail.com,2003-07-19 06:09:17,Python,,active,,average,204.0,2017-11-16 00:00:00,"Richardview 27-kv, dom 45, Tashkent","owner, response",phone,Samsung,2019.0,"['apply', 'on']",5.0,1.0,3.0,2.0,573.0,1228.0,Tashkent,Richardview,
593,Edward Holmes,18,Female,62,+1-089-771-9768,Matthewport,Incorrect email format,1984-01-11 00:00:00,Python,100,pending,,average,209.0,2007-03-11 08:56:00,"BROKEN,ADDRESS,DATA,,,","red, major",laptop,Lenovo,2020.0,"['teacher', 'network']",4.0,3.0,1.0,3.0,1485.0,1174.0,,,
